scenario_id,record_id,level,correct_debater_pos,label,baseline,judge,chosen_debater,a_quote_acc,a_quote_num,b_quote_acc,b_quote_num,chosen_debater_quote_acc_diff
d32aeca05cc4b93ed9e8f1812b1156b6,7bafdb07-6f94-4f90-aa01-0437c344f15f,HighConflict,2,disproved,disproved,disproved,2,1.0,7,0.8571428571428571,7,-0.1428571428571429
d32aeca05cc4b93ed9e8f1812b1156b6,84d365af-8978-4af7-abc5-7ba9b8893f56,HighConflict,1,disproved,disproved,unknown,2,0.8888888888888888,9,1.0,7,0.11111111111111116
d32aeca05cc4b93ed9e8f1812b1156b6,d6944d95-a94d-4c69-aa29-31b76fb548af,HighConflict,-1,disproved,disproved,unknown,1,0.9,10,0.8333333333333334,12,0.06666666666666665
d49c88a215021df70dafb455b0d8a49b,3fb6cda0-658b-479c-81ff-858a33fc0c5d,HighConflict,-1,disproved,disproved,unknown,1,1.0,10,1.0,13,0.0
d49c88a215021df70dafb455b0d8a49b,7959fad2-5afe-4cc5-b503-a7515e8b8cf2,HighConflict,1,disproved,disproved,unknown,2,1.0,6,0.8571428571428571,7,-0.1428571428571429
d49c88a215021df70dafb455b0d8a49b,9c171768-b5d5-4fa1-96b8-eb79c5cd6ec2,HighConflict,2,disproved,disproved,disproved,2,1.0,9,1.0,12,0.0
d4b3bfc7adef744599f9c1a2fb276453,4e045463-e4c7-4062-b739-039586ecde55,HighConflict,1,disproved,unknown,unknown,2,1.0,11,1.0,7,0.0
d4b3bfc7adef744599f9c1a2fb276453,96cacce9-d24a-4457-a912-a0503b73ab54,HighConflict,2,disproved,unknown,disproved,2,1.0,7,1.0,8,0.0
d4b3bfc7adef744599f9c1a2fb276453,d160c983-d58a-4df7-b6be-39b8b33dc1cd,HighConflict,-1,disproved,unknown,unknown,1,1.0,4,1.0,4,0.0
d6682cea7cfa34c45622bc6ff81810b7,46d6ab33-db74-42be-a821-35ec7b471368,HighConflict,2,unknown,unknown,unknown,2,1.0,9,1.0,6,0.0
d6682cea7cfa34c45622bc6ff81810b7,78588c88-a493-47c6-b91b-440895b9ea54,HighConflict,1,unknown,unknown,unknown,1,1.0,5,1.0,9,0.0
d6682cea7cfa34c45622bc6ff81810b7,fcb07477-cf85-4fd8-9892-20a40f811e25,HighConflict,-1,unknown,unknown,disproved,2,1.0,9,1.0,5,0.0
d859cf431a257c1791071e4715c894d1,36fb38f3-cac7-4944-8599-7ab4db9777da,HighConflict,-1,disproved,disproved,unknown,1,1.0,11,1.0,14,0.0
d859cf431a257c1791071e4715c894d1,8f6dab16-4660-4bcb-a219-b23fabd42ede,HighConflict,2,disproved,disproved,unknown,1,0.7142857142857143,7,0.8,10,-0.08571428571428574
d859cf431a257c1791071e4715c894d1,fc450d95-29db-4da0-997f-1481bfa34d65,HighConflict,1,disproved,disproved,unknown,2,0.9166666666666666,12,0.8888888888888888,9,-0.02777777777777779
d9758623a5a0276d346c22b6941ecfd7,3f3be1fe-13b6-44b2-905c-71080d41d8e6,HighConflict,1,disproved,disproved,unknown,2,0.8,10,0.8,5,0.0
d9758623a5a0276d346c22b6941ecfd7,6ede6a23-6886-47fa-9b07-cbb1376a6d47,HighConflict,-1,disproved,disproved,proved,2,0.8888888888888888,9,0.8,10,-0.0888888888888888
d9758623a5a0276d346c22b6941ecfd7,edc9e97e-e222-41fa-a0db-a1e3c58921e5,HighConflict,2,disproved,disproved,disproved,2,0.9166666666666666,12,0.9090909090909091,11,-0.007575757575757569
da389cc894015ed6374554c62b334646,935c415c-b47e-4047-bde3-a030302dc2f0,HighConflict,2,proved,unknown,disproved,1,1.0,6,1.0,7,0.0
da389cc894015ed6374554c62b334646,acba2671-9694-4fc5-9b8e-bc3226843659,HighConflict,-1,proved,unknown,unknown,2,1.0,9,1.0,4,0.0
da389cc894015ed6374554c62b334646,c715fbf6-d3c5-47aa-806b-4990143e4bbb,HighConflict,1,proved,unknown,disproved,2,1.0,11,1.0,9,0.0
da8c8bbe83ac50741708eac9961918ac,5434da65-2309-4bd7-b419-1d608fcb5854,LowConflict,1,unknown,disproved,unknown,1,1.0,6,1.0,4,0.0
da8c8bbe83ac50741708eac9961918ac,7d6e6ec2-2865-45d2-8389-6e5922971433,LowConflict,-1,unknown,disproved,disproved,2,1.0,12,1.0,11,0.0
da8c8bbe83ac50741708eac9961918ac,de2fc178-3dc0-403d-a59a-424d52eb9fc7,LowConflict,2,unknown,disproved,unknown,2,1.0,12,1.0,9,0.0
dcdfb70cf892882bdbf9ad530a6b913d,3b702f4f-6580-40ce-a922-1009e1700ff1,LowConflict,-1,disproved,disproved,unknown,1,1.0,8,1.0,9,0.0
dcdfb70cf892882bdbf9ad530a6b913d,6a01b180-e435-42ac-a99f-5fcf22bd697c,LowConflict,1,disproved,disproved,unknown,2,0.7777777777777778,9,0.875,8,0.09722222222222221
dcdfb70cf892882bdbf9ad530a6b913d,e8bce974-8339-4df6-8287-d0149d4e7d6c,LowConflict,2,disproved,disproved,disproved,2,1.0,9,1.0,10,0.0
df79187fc8ed13e1a6ad2c25aae44816,2354b263-e7f3-4b49-bc19-0200994e9de1,HighConflict,2,proved,unknown,proved,2,1.0,14,1.0,11,0.0
df79187fc8ed13e1a6ad2c25aae44816,71c1870b-5991-41c5-b547-93c4b3a45c18,HighConflict,1,proved,unknown,disproved,2,1.0,10,1.0,12,0.0
df79187fc8ed13e1a6ad2c25aae44816,b7fffec6-4dd1-4141-9c2a-e392bdee3c60,HighConflict,-1,proved,unknown,unknown,2,1.0,10,1.0,6,0.0
e29cad2cf40000a6a8bcaa1929c70d67,4a6f135f-8dc2-42ae-89f8-53cc7b0c3f26,LowConflict,-1,unknown,unknown,disproved,2,1.0,7,1.0,8,0.0
e29cad2cf40000a6a8bcaa1929c70d67,a27b00c6-a4fc-4728-b65b-3a7e53150c86,LowConflict,1,unknown,unknown,unknown,1,1.0,10,1.0,10,0.0
e29cad2cf40000a6a8bcaa1929c70d67,e0d98fed-a5b9-4d91-b4e0-27125aac0972,LowConflict,2,unknown,unknown,unknown,2,1.0,9,1.0,10,0.0
e4555b2283690cb02fbab0e86fc34de5,59f459b9-3f79-47aa-be2a-23789be51b7a,LowConflict,1,proved,proved,disproved,2,1.0,12,1.0,9,0.0
e4555b2283690cb02fbab0e86fc34de5,8f078310-6c7f-447b-9d2f-603e512b613a,LowConflict,-1,proved,proved,unknown,2,1.0,10,1.0,14,0.0
e4555b2283690cb02fbab0e86fc34de5,abeab284-4e17-47ab-a70f-140b28ad12f3,LowConflict,2,proved,proved,proved,2,1.0,11,1.0,15,0.0
e9233cdd962d02121ce91756c1fdc102,104e9ca8-203d-4b5e-a52c-38fc903dd419,LowConflict,1,unknown,unknown,unknown,1,1.0,7,1.0,12,0.0
e9233cdd962d02121ce91756c1fdc102,5e0a1aa7-86a3-4e89-ad5c-7541e092b1a1,LowConflict,-1,unknown,unknown,disproved,2,1.0,14,1.0,5,0.0
e9233cdd962d02121ce91756c1fdc102,8717d34b-0193-4599-99b5-0b5deb58d605,LowConflict,2,unknown,unknown,unknown,2,1.0,10,1.0,3,0.0
eced42550a1f6fa49707c6e533fe0d44,03117f11-d4cb-4948-a487-25adb9ef6ef1,LowConflict,1,unknown,unknown,unknown,1,1.0,8,1.0,13,0.0
eced42550a1f6fa49707c6e533fe0d44,085c348c-6e5a-481a-a667-2470586d77dc,LowConflict,-1,unknown,unknown,proved,1,1.0,10,0.9090909090909091,11,0.09090909090909094
eced42550a1f6fa49707c6e533fe0d44,d694e72d-7853-4ad0-b0b2-f5707adf8a53,LowConflict,2,unknown,unknown,unknown,2,1.0,10,1.0,8,0.0
ed2616f8993c5d6a9cab30af301f9846,3c5421e0-caf3-4bf2-88d3-340ac4e3d9af,LowConflict,1,disproved,disproved,unknown,2,0.8888888888888888,9,1.0,5,0.11111111111111116
ed2616f8993c5d6a9cab30af301f9846,4245733f-65ce-4c1d-9395-2295d7b96209,LowConflict,2,disproved,disproved,disproved,2,1.0,11,0.8888888888888888,9,-0.11111111111111116
ed2616f8993c5d6a9cab30af301f9846,f6fa1416-56e2-4472-abc4-35902e9ee90d,LowConflict,-1,disproved,disproved,proved,2,0.875,8,1.0,11,0.125
edfdb1b465582d51190f912cfb1809d7,1e10ac2c-d70e-4e78-8b8d-3a55fa3f1e4e,LowConflict,-1,unknown,unknown,disproved,2,0.9,10,1.0,8,0.09999999999999998
edfdb1b465582d51190f912cfb1809d7,64f96d5c-a696-4822-a8e7-be2f8ac1ac70,LowConflict,2,unknown,unknown,unknown,2,1.0,9,1.0,10,0.0
edfdb1b465582d51190f912cfb1809d7,dddb33ea-6e4c-4dcc-b624-ff91f67a8eb6,LowConflict,1,unknown,unknown,unknown,1,1.0,12,0.9230769230769231,13,0.07692307692307687
efbc8c9333df21d03bf09b586bcf6ddf,82194c50-85a8-49b5-9670-ba0d7000a64b,HighConflict,1,unknown,disproved,unknown,1,0.9,10,1.0,11,-0.09999999999999998
efbc8c9333df21d03bf09b586bcf6ddf,92f1b081-6e16-4076-a624-a0829c34c745,HighConflict,2,unknown,disproved,unknown,2,0.8181818181818182,11,1.0,4,0.18181818181818177
efbc8c9333df21d03bf09b586bcf6ddf,e045997e-8db5-46b0-a5d0-5c452d76e8f9,HighConflict,-1,unknown,disproved,disproved,2,0.8181818181818182,11,0.8333333333333334,12,0.015151515151515138
