scenario_id,record_id,level,correct_debater_pos,label,baseline,judge,chosen_debater,a_quote_acc,a_quote_num,b_quote_acc,b_quote_num,chosen_debater_quote_acc_diff,Baseline Correct,Judge Correct
c4a98ac0e14a12d2a5e9b2dc665690fc,473bfe4e-59f4-4dbb-bf08-859b09c840d7,HighConflict,1,unknown,unknown,proved,2,1.0,4,1.0,5,0.0,1,0
c4a98ac0e14a12d2a5e9b2dc665690fc,c9b1312f-83cc-4161-9806-a21a08c338d8,HighConflict,2,unknown,unknown,unknown,2,1.0,6,0.7142857142857143,7,-0.2857142857142857,1,1
c4a98ac0e14a12d2a5e9b2dc665690fc,d2c90c83-415c-4b5a-963b-b102905de3ee,HighConflict,-1,unknown,unknown,disproved,2,1.0,3,0.8571428571428571,7,-0.1428571428571429,1,0
c5608d220836d96e64609d843f61f30c,0b8748d9-db0b-4fd6-99a9-3f3cb3e34f64,HighConflict,2,unknown,unknown,unknown,2,0.875,8,1.0,4,0.125,1,1
c5608d220836d96e64609d843f61f30c,38f38995-9bea-426b-9919-61c4d9ded6be,HighConflict,-1,unknown,unknown,disproved,2,1.0,7,0.8,5,-0.19999999999999996,1,0
c5608d220836d96e64609d843f61f30c,a8808e69-88ba-4e95-9dc3-470e3963664b,HighConflict,1,unknown,unknown,proved,2,0.7142857142857143,7,0.75,8,0.0357142857142857,1,0
c95517e7411df76a6c97a5c5307f4f23,285be585-ccd9-4e5d-9c65-2d7c7b98e53a,LowConflict,1,disproved,disproved,disproved,1,0.8888888888888888,9,1.0,6,-0.11111111111111116,1,1
c95517e7411df76a6c97a5c5307f4f23,3770e84c-e1d2-41ef-ad42-1f29b08980ea,LowConflict,2,disproved,disproved,disproved,2,0.8333333333333334,6,1.0,7,0.16666666666666663,1,1
c95517e7411df76a6c97a5c5307f4f23,a24b55ab-3438-4b5f-a0fd-774a0bf4c13f,LowConflict,-1,disproved,disproved,proved,2,0.8333333333333334,6,0.8571428571428571,7,0.023809523809523725,1,0
ca5c9b0cf7e35564f00ad8a1db3dfac6,5bd4de0a-ebf4-4813-b7d9-4a0e26744fed,HighConflict,1,unknown,unknown,unknown,1,1.0,6,1.0,4,0.0,1,1
ca5c9b0cf7e35564f00ad8a1db3dfac6,872ca7cd-bf22-474d-9cce-2e610256c5b7,HighConflict,2,unknown,unknown,unknown,2,0.8333333333333334,6,1.0,7,0.16666666666666663,1,1
ca5c9b0cf7e35564f00ad8a1db3dfac6,9682721e-90f5-402a-9a68-cbe3ac54477d,HighConflict,-1,unknown,unknown,disproved,2,1.0,5,0.8571428571428571,7,-0.1428571428571429,1,0
cc30a2570cb8a12ccc629c3c3f94a6c3,8403e0b2-9d82-42e5-990a-0e0f08aca1e4,HighConflict,2,proved,proved,disproved,1,0.7142857142857143,7,1.0,9,-0.2857142857142857,1,0
cc30a2570cb8a12ccc629c3c3f94a6c3,ad28ceb6-11eb-4272-bad7-33b12eb00f02,HighConflict,1,proved,proved,disproved,2,1.0,9,1.0,7,0.0,1,0
cc30a2570cb8a12ccc629c3c3f94a6c3,f54b0a50-3208-4439-9188-14c8df5704bb,HighConflict,-1,proved,proved,unknown,2,1.0,7,1.0,8,0.0,1,0
ccb0b3bd3de02d4db5f619d8eccf3649,30d6a45e-4d7d-49be-8782-7124414f131d,LowConflict,1,unknown,unknown,unknown,1,1.0,4,1.0,3,0.0,1,1
ccb0b3bd3de02d4db5f619d8eccf3649,31cf1028-5542-4f91-a34a-50c3c073fec2,LowConflict,-1,unknown,unknown,disproved,2,0.8333333333333334,6,1.0,6,0.16666666666666663,1,0
ccb0b3bd3de02d4db5f619d8eccf3649,78f798e0-dbb7-40c4-b87a-693acd61779b,LowConflict,2,unknown,unknown,unknown,2,1.0,3,1.0,4,0.0,1,1
d32aeca05cc4b93ed9e8f1812b1156b6,26a9d28d-0336-4afd-b938-4a25fe0720e5,HighConflict,2,disproved,disproved,unknown,1,0.2857142857142857,7,0.3333333333333333,6,-0.047619047619047616,1,0
d32aeca05cc4b93ed9e8f1812b1156b6,7f08e3d7-f786-4b73-ac4b-c10b7fedc0df,HighConflict,1,disproved,disproved,unknown,2,0.5,8,1.0,6,0.5,1,0
d32aeca05cc4b93ed9e8f1812b1156b6,942efd85-cf63-45f5-9312-ec26004a480c,HighConflict,-1,disproved,disproved,unknown,1,0.0,4,0.8333333333333334,6,-0.8333333333333334,1,0
d49c88a215021df70dafb455b0d8a49b,81b3f059-75f0-4876-8ff6-cfafd5e09fdc,HighConflict,-1,disproved,disproved,proved,2,0.42857142857142855,7,0.625,8,0.19642857142857145,1,0
d49c88a215021df70dafb455b0d8a49b,9f3b7fa5-caa6-4a18-aa8a-18537f6c6246,HighConflict,1,disproved,disproved,unknown,2,0.75,12,0.8333333333333334,12,0.08333333333333337,1,0
d49c88a215021df70dafb455b0d8a49b,ac54536c-52d8-42b9-b48f-49560c333492,HighConflict,2,disproved,disproved,unknown,1,0.6,5,1.0,7,-0.4,1,0
d4b3bfc7adef744599f9c1a2fb276453,1efc303e-2ccc-458e-b7e7-fe2909d930bb,HighConflict,2,disproved,unknown,disproved,2,0.5714285714285714,7,0.8333333333333334,6,0.261904761904762,0,1
d4b3bfc7adef744599f9c1a2fb276453,6aca78fb-9221-4ff2-a73b-aef192ba54d5,HighConflict,-1,disproved,unknown,proved,2,0.0,9,0.7777777777777778,9,0.7777777777777778,0,0
d4b3bfc7adef744599f9c1a2fb276453,e429e23e-a249-4c12-95fd-118e28c689d9,HighConflict,1,disproved,unknown,unknown,2,0.8333333333333334,6,1.0,6,0.16666666666666663,0,0
d6682cea7cfa34c45622bc6ff81810b7,50ddd259-a1d5-4ff5-a5bf-4913a1f16a88,HighConflict,-1,unknown,unknown,disproved,2,0.8,5,1.0,8,0.19999999999999996,1,0
d6682cea7cfa34c45622bc6ff81810b7,8f1a2b9b-d79f-43e2-9082-7c53f294554c,HighConflict,1,unknown,unknown,unknown,1,1.0,8,1.0,6,0.0,1,1
d6682cea7cfa34c45622bc6ff81810b7,ec4b91a9-3295-4c88-b98c-3e9a2a82c7db,HighConflict,2,unknown,unknown,unknown,2,0.8571428571428571,7,1.0,8,0.1428571428571429,1,1
d859cf431a257c1791071e4715c894d1,3ad7c069-5587-4627-84b6-6f22fe674023,HighConflict,-1,disproved,disproved,proved,2,0.8,10,1.0,6,0.19999999999999996,1,0
d859cf431a257c1791071e4715c894d1,418067f9-3c29-4579-8a0e-9212e1a0def5,HighConflict,2,disproved,disproved,disproved,2,1.0,7,1.0,5,0.0,1,1
d859cf431a257c1791071e4715c894d1,f97b3767-17f5-4d09-8917-400322cd06c1,HighConflict,1,disproved,disproved,unknown,2,0.8571428571428571,7,1.0,10,0.1428571428571429,1,0
d9758623a5a0276d346c22b6941ecfd7,20004dd4-8f7f-48da-b90f-465d3aba3cb5,HighConflict,1,disproved,disproved,unknown,2,0.5714285714285714,7,0.5714285714285714,7,0.0,1,0
d9758623a5a0276d346c22b6941ecfd7,a7eae374-e82e-45f7-8ace-10e006fff37e,HighConflict,2,disproved,disproved,unknown,1,0.0,6,0.0,9,0.0,1,0
d9758623a5a0276d346c22b6941ecfd7,a8b9748a-16e3-4535-8c76-38d93fb52a1c,HighConflict,-1,disproved,disproved,unknown,1,0.0,5,0.0,9,0.0,1,0
da389cc894015ed6374554c62b334646,9c36e4b5-d5b1-4fba-9c64-ffc6b1fce860,HighConflict,2,proved,unknown,proved,2,1.0,5,1.0,8,0.0,0,1
da389cc894015ed6374554c62b334646,a73796b8-3145-40c9-b9e3-bc3f01f98d6d,HighConflict,1,proved,unknown,disproved,2,1.0,6,1.0,7,0.0,0,0
da389cc894015ed6374554c62b334646,a92219ac-6abf-4548-9980-4ac0b5ac08b0,HighConflict,-1,proved,unknown,unknown,2,1.0,4,1.0,5,0.0,0,0
da8c8bbe83ac50741708eac9961918ac,4034ade4-8648-48b0-b3a1-eb507812098b,LowConflict,2,unknown,disproved,unknown,2,0.75,4,0.8571428571428571,7,0.1071428571428571,0,1
da8c8bbe83ac50741708eac9961918ac,6f6e548b-e6da-4f35-bcb8-962b26dfd3f7,LowConflict,1,unknown,disproved,unknown,1,1.0,4,1.0,4,0.0,0,1
da8c8bbe83ac50741708eac9961918ac,b1682757-2032-4103-83f8-783332a64281,LowConflict,-1,unknown,disproved,disproved,2,0.5,6,0.5714285714285714,7,0.0714285714285714,0,0
dcdfb70cf892882bdbf9ad530a6b913d,0199c6aa-6eef-48aa-b626-396b8d79bde9,LowConflict,-1,disproved,disproved,unknown,1,0.8333333333333334,6,1.0,9,-0.16666666666666663,1,0
dcdfb70cf892882bdbf9ad530a6b913d,a45ca579-eb8c-4094-9410-c03aa8e0d5d3,LowConflict,2,disproved,disproved,unknown,1,0.8,5,1.0,4,-0.19999999999999996,1,0
dcdfb70cf892882bdbf9ad530a6b913d,f46dd345-16c7-400d-8a1a-75054ca5adc9,LowConflict,1,disproved,disproved,unknown,2,1.0,6,1.0,3,0.0,1,0
df79187fc8ed13e1a6ad2c25aae44816,5e77532b-b18f-43f1-afae-f2bd0d41f739,HighConflict,-1,proved,unknown,unknown,2,1.0,4,1.0,5,0.0,0,0
df79187fc8ed13e1a6ad2c25aae44816,72f6b820-ac3f-4065-9205-e2ac25061e8b,HighConflict,1,proved,unknown,proved,1,0.75,8,1.0,7,-0.25,0,1
df79187fc8ed13e1a6ad2c25aae44816,a29cf209-9db0-4f1f-bbf3-cf774975be26,HighConflict,2,proved,unknown,proved,2,0.875,8,1.0,7,0.125,0,1
e29cad2cf40000a6a8bcaa1929c70d67,548c163b-d75d-4c33-989b-5c68cd6555cf,LowConflict,-1,unknown,unknown,disproved,2,0.8,10,1.0,10,0.19999999999999996,1,0
e29cad2cf40000a6a8bcaa1929c70d67,5dc6cd0d-a915-4ac7-aaf4-a9ca7f5864ca,LowConflict,2,unknown,unknown,unknown,2,1.0,7,1.0,6,0.0,1,1
e29cad2cf40000a6a8bcaa1929c70d67,ea2ec4da-fd31-4c32-a7d5-894fabdd0aa4,LowConflict,1,unknown,unknown,unknown,1,0.8571428571428571,7,1.0,8,-0.1428571428571429,1,1
e4555b2283690cb02fbab0e86fc34de5,068ac645-5731-4227-82c1-a05f3f59f162,LowConflict,-1,proved,proved,unknown,2,1.0,5,1.0,6,0.0,1,0
e4555b2283690cb02fbab0e86fc34de5,5e8985d6-0de6-47d6-8009-d0e183d2416a,LowConflict,2,proved,proved,disproved,1,1.0,5,1.0,6,0.0,1,0
e4555b2283690cb02fbab0e86fc34de5,79e8376e-545c-4749-bf3a-8463db8047dc,LowConflict,1,proved,proved,disproved,2,1.0,10,1.0,9,0.0,1,0
e9233cdd962d02121ce91756c1fdc102,4b8a369e-eece-470a-a5f7-5f959266ba85,LowConflict,-1,unknown,unknown,disproved,2,0.0,8,0.0,6,0.0,1,0
e9233cdd962d02121ce91756c1fdc102,5722d46c-86ef-41a5-bdd0-ebc820ac9121,LowConflict,2,unknown,unknown,unknown,2,1.0,5,1.0,5,0.0,1,1
e9233cdd962d02121ce91756c1fdc102,6ac8154c-5281-4f66-85bb-f592d77b9576,LowConflict,1,unknown,unknown,unknown,1,0.0,6,0.42857142857142855,7,-0.42857142857142855,1,1
eced42550a1f6fa49707c6e533fe0d44,3f793ccb-10e5-460e-bdd6-0856e95e4593,LowConflict,1,unknown,unknown,unknown,1,0.4,5,1.0,7,-0.6,1,1
eced42550a1f6fa49707c6e533fe0d44,9a476560-5af4-467c-b7c5-6833ba415d90,LowConflict,-1,unknown,unknown,disproved,2,1.0,6,1.0,9,0.0,1,0
eced42550a1f6fa49707c6e533fe0d44,a24a3e7c-d8ad-4137-ac73-f6b671e6ff5b,LowConflict,2,unknown,unknown,unknown,2,0.9,10,1.0,11,0.09999999999999998,1,1
ed2616f8993c5d6a9cab30af301f9846,2d16718b-b587-42dd-83e3-ec8c64b9345c,LowConflict,-1,disproved,disproved,unknown,1,0.42857142857142855,7,0.5555555555555556,9,-0.12698412698412703,1,0
ed2616f8993c5d6a9cab30af301f9846,d02f56f2-b19a-46a6-b3c1-3c9da4df48e2,LowConflict,1,disproved,disproved,unknown,2,0.7333333333333333,15,0.9090909090909091,11,0.17575757575757578,1,0
ed2616f8993c5d6a9cab30af301f9846,fd3d8ebb-78d8-432b-8313-5a7bd7a0906c,LowConflict,2,disproved,disproved,disproved,2,0.0,7,0.5,10,0.5,1,1
edfdb1b465582d51190f912cfb1809d7,5af61dee-adb4-404f-820c-8fc8f9686d2a,LowConflict,1,unknown,unknown,unknown,1,0.75,8,1.0,7,-0.25,1,1
edfdb1b465582d51190f912cfb1809d7,820b3559-d17b-4df3-b94e-506aa4829fa7,LowConflict,2,unknown,unknown,unknown,2,0.0,6,0.8,10,0.8,1,1
edfdb1b465582d51190f912cfb1809d7,9aad6b46-20da-440d-be6c-4960294559b2,LowConflict,-1,unknown,unknown,disproved,2,1.0,6,1.0,8,0.0,1,0
efbc8c9333df21d03bf09b586bcf6ddf,2769af85-3dd7-49d0-abce-653bc757a8c4,HighConflict,-1,unknown,disproved,disproved,2,0.9,10,1.0,8,0.09999999999999998,0,0
efbc8c9333df21d03bf09b586bcf6ddf,5a92f313-ff6f-4507-95d9-5a26c4810142,HighConflict,2,unknown,disproved,unknown,2,0.6,5,0.8333333333333334,6,0.2333333333333334,0,1
efbc8c9333df21d03bf09b586bcf6ddf,9e4c79d0-d5d8-4f25-b35d-f28f5225363b,HighConflict,1,unknown,disproved,unknown,1,0.0,5,0.0,9,0.0,0,1
